0.000000000000000000e+00,5.342976230743156307e+00,5.095423307038849714e+00
5.342976230743156307e+00,0.000000000000000000e+00,4.970308939946772142e+00
5.095423307038849714e+00,4.970308939946772142e+00,0.000000000000000000e+00
