0.000000000000000000e+00,3.510788875141641618e+00,3.349704804106613310e+00
3.510788875141641618e+00,0.000000000000000000e+00,3.416222043742723979e+00
3.349704804106613310e+00,3.416222043742723979e+00,0.000000000000000000e+00
