9.122498000660886341e-02,6.507460311407666786e-01,9.833971237621895456e-02
2.544877926045974736e-01,2.321329899312475076e-01,3.071552971868077853e-01
1.281080834995617923e-01,1.211505231725744230e-01,5.770790461592999465e-01
6.251376620441939647e-01,9.827871281882651078e-02,1.119346335347502081e-01
